Country,ISO3 Code,Datetime (UTC),Datetime (Local),Power (MW)
United Kingdom,GBR,2025-11-01 18:00:00,2025-11-01 18:00:00,0
United Kingdom,GBR,2025-11-01 18:30:00,2025-11-01 18:30:00,0
United Kingdom,GBR,2025-11-01 19:00:00,2025-11-01 19:00:00,0
United Kingdom,GBR,2025-11-01 19:30:00,2025-11-01 19:30:00,0
United Kingdom,GBR,2025-11-01 20:00:00,2025-11-01 20:00:00,0
United Kingdom,GBR,2025-11-01 20:30:00,2025-11-01 20:30:00,0
United Kingdom,GBR,2025-11-01 21:00:00,2025-11-01 21:00:00,0
United Kingdom,GBR,2025-11-01 21:30:00,2025-11-01 21:30:00,0
United Kingdom,GBR,2025-11-01 22:00:00,2025-11-01 22:00:00,0
United Kingdom,GBR,2025-11-01 22:30:00,2025-11-01 22:30:00,0
United Kingdom,GBR,2025-11-01 23:00:00,2025-11-01 23:00:00,0
United Kingdom,GBR,2025-11-01 23:30:00,2025-11-01 23:30:00,0
United Kingdom,GBR,2025-11-02 00:00:00,2025-11-02 00:00:00,0
United Kingdom,GBR,2025-11-02 00:30:00,2025-11-02 00:30:00,0
United Kingdom,GBR,2025-11-02 01:00:00,2025-11-02 01:00:00,0
United Kingdom,GBR,2025-11-02 01:30:00,2025-11-02 01:30:00,0
United Kingdom,GBR,2025-11-02 02:00:00,2025-11-02 02:00:00,0
United Kingdom,GBR,2025-11-02 02:30:00,2025-11-02 02:30:00,0
United Kingdom,GBR,2025-11-02 03:00:00,2025-11-02 03:00:00,0
United Kingdom,GBR,2025-11-02 03:30:00,2025-11-02 03:30:00,0
United Kingdom,GBR,2025-11-02 04:00:00,2025-11-02 04:00:00,0
United Kingdom,GBR,2025-11-02 04:30:00,2025-11-02 04:30:00,0
United Kingdom,GBR,2025-11-02 05:00:00,2025-11-02 05:00:00,0
United Kingdom,GBR,2025-11-02 05:30:00,2025-11-02 05:30:00,0
United Kingdom,GBR,2025-11-02 06:00:00,2025-11-02 06:00:00,0
United Kingdom,GBR,2025-11-02 06:30:00,2025-11-02 06:30:00,0
United Kingdom,GBR,2025-11-02 07:00:00,2025-11-02 07:00:00,0
United Kingdom,GBR,2025-11-02 07:30:00,2025-11-02 07:30:00,0.000771
United Kingdom,GBR,2025-11-02 08:00:00,2025-11-02 08:00:00,0.040378
United Kingdom,GBR,2025-11-02 08:30:00,2025-11-02 08:30:00,0.189467
United Kingdom,GBR,2025-11-02 09:00:00,2025-11-02 09:00:00,0.354878
United Kingdom,GBR,2025-11-02 09:30:00,2025-11-02 09:30:00,0.544771
United Kingdom,GBR,2025-11-02 10:00:00,2025-11-02 10:00:00,0.734828
United Kingdom,GBR,2025-11-02 10:30:00,2025-11-02 10:30:00,0.84614
United Kingdom,GBR,2025-11-02 11:00:00,2025-11-02 11:00:00,0.943553
United Kingdom,GBR,2025-11-02 11:30:00,2025-11-02 11:30:00,1.017878
United Kingdom,GBR,2025-11-02 12:00:00,2025-11-02 12:00:00,1.018064
United Kingdom,GBR,2025-11-02 12:30:00,2025-11-02 12:30:00,0.988156
United Kingdom,GBR,2025-11-02 13:00:00,2025-11-02 13:00:00,0.936449
United Kingdom,GBR,2025-11-02 13:30:00,2025-11-02 13:30:00,0.868386
United Kingdom,GBR,2025-11-02 14:00:00,2025-11-02 14:00:00,0.757053
United Kingdom,GBR,2025-11-02 14:30:00,2025-11-02 14:30:00,0.638338
United Kingdom,GBR,2025-11-02 15:00:00,2025-11-02 15:00:00,0.483124
United Kingdom,GBR,2025-11-02 15:30:00,2025-11-02 15:30:00,0.287949
United Kingdom,GBR,2025-11-02 16:00:00,2025-11-02 16:00:00,0.128358
United Kingdom,GBR,2025-11-02 16:30:00,2025-11-02 16:30:00,0.017808
United Kingdom,GBR,2025-11-02 17:00:00,2025-11-02 17:00:00,0
United Kingdom,GBR,2025-11-02 17:30:00,2025-11-02 17:30:00,0
United Kingdom,GBR,2025-11-02 18:00:00,2025-11-02 18:00:00,0
United Kingdom,GBR,2025-11-02 18:30:00,2025-11-02 18:30:00,0
United Kingdom,GBR,2025-11-02 19:00:00,2025-11-02 19:00:00,0
United Kingdom,GBR,2025-11-02 19:30:00,2025-11-02 19:30:00,0
United Kingdom,GBR,2025-11-02 20:00:00,2025-11-02 20:00:00,0
United Kingdom,GBR,2025-11-02 20:30:00,2025-11-02 20:30:00,0
United Kingdom,GBR,2025-11-02 21:00:00,2025-11-02 21:00:00,0
United Kingdom,GBR,2025-11-02 21:30:00,2025-11-02 21:30:00,0
United Kingdom,GBR,2025-11-02 22:00:00,2025-11-02 22:00:00,0
United Kingdom,GBR,2025-11-02 22:30:00,2025-11-02 22:30:00,0
United Kingdom,GBR,2025-11-02 23:00:00,2025-11-02 23:00:00,0
United Kingdom,GBR,2025-11-02 23:30:00,2025-11-02 23:30:00,0
United Kingdom,GBR,2025-11-03 00:00:00,2025-11-03 00:00:00,0
United Kingdom,GBR,2025-11-03 00:30:00,2025-11-03 00:30:00,0
United Kingdom,GBR,2025-11-03 01:00:00,2025-11-03 01:00:00,0
United Kingdom,GBR,2025-11-03 01:30:00,2025-11-03 01:30:00,0
United Kingdom,GBR,2025-11-03 02:00:00,2025-11-03 02:00:00,0
United Kingdom,GBR,2025-11-03 02:30:00,2025-11-03 02:30:00,0
United Kingdom,GBR,2025-11-03 03:00:00,2025-11-03 03:00:00,0
United Kingdom,GBR,2025-11-03 03:30:00,2025-11-03 03:30:00,0
United Kingdom,GBR,2025-11-03 04:00:00,2025-11-03 04:00:00,0
United Kingdom,GBR,2025-11-03 04:30:00,2025-11-03 04:30:00,0
United Kingdom,GBR,2025-11-03 05:00:00,2025-11-03 05:00:00,0
United Kingdom,GBR,2025-11-03 05:30:00,2025-11-03 05:30:00,0
United Kingdom,GBR,2025-11-03 06:00:00,2025-11-03 06:00:00,0
United Kingdom,GBR,2025-11-03 06:30:00,2025-11-03 06:30:00,0
United Kingdom,GBR,2025-11-03 07:00:00,2025-11-03 07:00:00,0
United Kingdom,GBR,2025-11-03 07:30:00,2025-11-03 07:30:00,0.000154
United Kingdom,GBR,2025-11-03 08:00:00,2025-11-03 08:00:00,0.010694
United Kingdom,GBR,2025-11-03 08:30:00,2025-11-03 08:30:00,0.057783
United Kingdom,GBR,2025-11-03 09:00:00,2025-11-03 09:00:00,0.118682
United Kingdom,GBR,2025-11-03 09:30:00,2025-11-03 09:30:00,0.183956
United Kingdom,GBR,2025-11-03 10:00:00,2025-11-03 10:00:00,0.240014
United Kingdom,GBR,2025-11-03 10:30:00,2025-11-03 10:30:00,0.281124
United Kingdom,GBR,2025-11-03 11:00:00,2025-11-03 11:00:00,0.352464
United Kingdom,GBR,2025-11-03 11:30:00,2025-11-03 11:30:00,0.35964
United Kingdom,GBR,2025-11-03 12:00:00,2025-11-03 12:00:00,0.381921
United Kingdom,GBR,2025-11-03 12:30:00,2025-11-03 12:30:00,0.339892
United Kingdom,GBR,2025-11-03 13:00:00,2025-11-03 13:00:00,0.308579
United Kingdom,GBR,2025-11-03 13:30:00,2025-11-03 13:30:00,0.278688
United Kingdom,GBR,2025-11-03 14:00:00,2025-11-03 14:00:00,0.208141
United Kingdom,GBR,2025-11-03 14:30:00,2025-11-03 14:30:00,0.166671
United Kingdom,GBR,2025-11-03 15:00:00,2025-11-03 15:00:00,0.127378
United Kingdom,GBR,2025-11-03 15:30:00,2025-11-03 15:30:00,0.072851
United Kingdom,GBR,2025-11-03 16:00:00,2025-11-03 16:00:00,0.035289
United Kingdom,GBR,2025-11-03 16:30:00,2025-11-03 16:30:00,0.003195
United Kingdom,GBR,2025-11-03 17:00:00,2025-11-03 17:00:00,0
United Kingdom,GBR,2025-11-03 17:30:00,2025-11-03 17:30:00,0
United Kingdom,GBR,2025-11-03 18:00:00,2025-11-03 18:00:00,0
United Kingdom,GBR,2025-11-03 18:30:00,2025-11-03 18:30:00,0
United Kingdom,GBR,2025-11-03 19:00:00,2025-11-03 19:00:00,0
United Kingdom,GBR,2025-11-03 19:30:00,2025-11-03 19:30:00,0
United Kingdom,GBR,2025-11-03 20:00:00,2025-11-03 20:00:00,0
United Kingdom,GBR,2025-11-03 20:30:00,2025-11-03 20:30:00,0
United Kingdom,GBR,2025-11-03 21:00:00,2025-11-03 21:00:00,0
United Kingdom,GBR,2025-11-03 21:30:00,2025-11-03 21:30:00,0
United Kingdom,GBR,2025-11-03 22:00:00,2025-11-03 22:00:00,0
United Kingdom,GBR,2025-11-03 22:30:00,2025-11-03 22:30:00,0
United Kingdom,GBR,2025-11-03 23:00:00,2025-11-03 23:00:00,0
United Kingdom,GBR,2025-11-03 23:30:00,2025-11-03 23:30:00,0
United Kingdom,GBR,2025-11-04 00:00:00,2025-11-04 00:00:00,0
United Kingdom,GBR,2025-11-04 00:30:00,2025-11-04 00:30:00,0
United Kingdom,GBR,2025-11-04 01:00:00,2025-11-04 01:00:00,0
United Kingdom,GBR,2025-11-04 01:30:00,2025-11-04 01:30:00,0
United Kingdom,GBR,2025-11-04 02:00:00,2025-11-04 02:00:00,0
United Kingdom,GBR,2025-11-04 02:30:00,2025-11-04 02:30:00,0
United Kingdom,GBR,2025-11-04 03:00:00,2025-11-04 03:00:00,0
United Kingdom,GBR,2025-11-04 03:30:00,2025-11-04 03:30:00,0
United Kingdom,GBR,2025-11-04 04:00:00,2025-11-04 04:00:00,0
United Kingdom,GBR,2025-11-04 04:30:00,2025-11-04 04:30:00,0
United Kingdom,GBR,2025-11-04 05:00:00,2025-11-04 05:00:00,0
United Kingdom,GBR,2025-11-04 05:30:00,2025-11-04 05:30:00,0
United Kingdom,GBR,2025-11-04 06:00:00,2025-11-04 06:00:00,0
United Kingdom,GBR,2025-11-04 06:30:00,2025-11-04 06:30:00,0
United Kingdom,GBR,2025-11-04 07:00:00,2025-11-04 07:00:00,0
United Kingdom,GBR,2025-11-04 07:30:00,2025-11-04 07:30:00,0.000917
United Kingdom,GBR,2025-11-04 08:00:00,2025-11-04 08:00:00,0.028508
United Kingdom,GBR,2025-11-04 08:30:00,2025-11-04 08:30:00,0.066991
United Kingdom,GBR,2025-11-04 09:00:00,2025-11-04 09:00:00,0.144659
United Kingdom,GBR,2025-11-04 09:30:00,2025-11-04 09:30:00,0.203526
United Kingdom,GBR,2025-11-04 10:00:00,2025-11-04 10:00:00,0.265773
United Kingdom,GBR,2025-11-04 10:30:00,2025-11-04 10:30:00,0.349483
United Kingdom,GBR,2025-11-04 11:00:00,2025-11-04 11:00:00,0.373962
United Kingdom,GBR,2025-11-04 11:30:00,2025-11-04 11:30:00,0.436127
United Kingdom,GBR,2025-11-04 12:00:00,2025-11-04 12:00:00,0.472033
United Kingdom,GBR,2025-11-04 12:30:00,2025-11-04 12:30:00,0.354832
United Kingdom,GBR,2025-11-04 13:00:00,2025-11-04 13:00:00,0.384635
United Kingdom,GBR,2025-11-04 13:30:00,2025-11-04 13:30:00,0.314356
United Kingdom,GBR,2025-11-04 14:00:00,2025-11-04 14:00:00,0.313746
United Kingdom,GBR,2025-11-04 14:30:00,2025-11-04 14:30:00,0.231621
United Kingdom,GBR,2025-11-04 15:00:00,2025-11-04 15:00:00,0.144597
United Kingdom,GBR,2025-11-04 15:30:00,2025-11-04 15:30:00,0.080823
United Kingdom,GBR,2025-11-04 16:00:00,2025-11-04 16:00:00,0.020706
United Kingdom,GBR,2025-11-04 16:30:00,2025-11-04 16:30:00,0.002189
United Kingdom,GBR,2025-11-04 17:00:00,2025-11-04 17:00:00,0
United Kingdom,GBR,2025-11-04 17:30:00,2025-11-04 17:30:00,0
United Kingdom,GBR,2025-11-04 18:00:00,2025-11-04 18:00:00,0
United Kingdom,GBR,2025-11-04 18:30:00,2025-11-04 18:30:00,0
United Kingdom,GBR,2025-11-04 19:00:00,2025-11-04 19:00:00,0
United Kingdom,GBR,2025-11-04 19:30:00,2025-11-04 19:30:00,0
United Kingdom,GBR,2025-11-04 20:00:00,2025-11-04 20:00:00,0
United Kingdom,GBR,2025-11-04 20:30:00,2025-11-04 20:30:00,0
United Kingdom,GBR,2025-11-04 21:00:00,2025-11-04 21:00:00,0
United Kingdom,GBR,2025-11-04 21:30:00,2025-11-04 21:30:00,0
United Kingdom,GBR,2025-11-04 22:00:00,2025-11-04 22:00:00,0
United Kingdom,GBR,2025-11-04 22:30:00,2025-11-04 22:30:00,0
United Kingdom,GBR,2025-11-04 23:00:00,2025-11-04 23:00:00,0
United Kingdom,GBR,2025-11-04 23:30:00,2025-11-04 23:30:00,0
United Kingdom,GBR,2025-11-05 00:00:00,2025-11-05 00:00:00,0
United Kingdom,GBR,2025-11-05 00:30:00,2025-11-05 00:30:00,0
United Kingdom,GBR,2025-11-05 01:00:00,2025-11-05 01:00:00,0
United Kingdom,GBR,2025-11-05 01:30:00,2025-11-05 01:30:00,0
United Kingdom,GBR,2025-11-05 02:00:00,2025-11-05 02:00:00,0
United Kingdom,GBR,2025-11-05 02:30:00,2025-11-05 02:30:00,0
United Kingdom,GBR,2025-11-05 03:00:00,2025-11-05 03:00:00,0
United Kingdom,GBR,2025-11-05 03:30:00,2025-11-05 03:30:00,0
United Kingdom,GBR,2025-11-05 04:00:00,2025-11-05 04:00:00,0
United Kingdom,GBR,2025-11-05 04:30:00,2025-11-05 04:30:00,0
United Kingdom,GBR,2025-11-05 05:00:00,2025-11-05 05:00:00,0
United Kingdom,GBR,2025-11-05 05:30:00,2025-11-05 05:30:00,0
United Kingdom,GBR,2025-11-05 06:00:00,2025-11-05 06:00:00,0
United Kingdom,GBR,2025-11-05 06:30:00,2025-11-05 06:30:00,0
United Kingdom,GBR,2025-11-05 07:00:00,2025-11-05 07:00:00,0
United Kingdom,GBR,2025-11-05 07:30:00,2025-11-05 07:30:00,0.000275
United Kingdom,GBR,2025-11-05 08:00:00,2025-11-05 08:00:00,0.014763
United Kingdom,GBR,2025-11-05 08:30:00,2025-11-05 08:30:00,0.045583
United Kingdom,GBR,2025-11-05 09:00:00,2025-11-05 09:00:00,0.09987
United Kingdom,GBR,2025-11-05 09:30:00,2025-11-05 09:30:00,0.145628
United Kingdom,GBR,2025-11-05 10:00:00,2025-11-05 10:00:00,0.184905
United Kingdom,GBR,2025-11-05 10:30:00,2025-11-05 10:30:00,0.263568
United Kingdom,GBR,2025-11-05 11:00:00,2025-11-05 11:00:00,0.348076
United Kingdom,GBR,2025-11-05 11:30:00,2025-11-05 11:30:00,0.366118
United Kingdom,GBR,2025-11-05 12:00:00,2025-11-05 12:00:00,0.336953
United Kingdom,GBR,2025-11-05 12:30:00,2025-11-05 12:30:00,0.296087
United Kingdom,GBR,2025-11-05 13:00:00,2025-11-05 13:00:00,0.239899
United Kingdom,GBR,2025-11-05 13:30:00,2025-11-05 13:30:00,0.20685
United Kingdom,GBR,2025-11-05 14:00:00,2025-11-05 14:00:00,0.177276
United Kingdom,GBR,2025-11-05 14:30:00,2025-11-05 14:30:00,0.152055
United Kingdom,GBR,2025-11-05 15:00:00,2025-11-05 15:00:00,0.098048
United Kingdom,GBR,2025-11-05 15:30:00,2025-11-05 15:30:00,0.058434
United Kingdom,GBR,2025-11-05 16:00:00,2025-11-05 16:00:00,0.023821
United Kingdom,GBR,2025-11-05 16:30:00,2025-11-05 16:30:00,0.0019
United Kingdom,GBR,2025-11-05 17:00:00,2025-11-05 17:00:00,0
United Kingdom,GBR,2025-11-05 17:30:00,2025-11-05 17:30:00,0
United Kingdom,GBR,2025-11-05 18:00:00,2025-11-05 18:00:00,0
United Kingdom,GBR,2025-11-05 18:30:00,2025-11-05 18:30:00,0
United Kingdom,GBR,2025-11-05 19:00:00,2025-11-05 19:00:00,0
United Kingdom,GBR,2025-11-05 19:30:00,2025-11-05 19:30:00,0
United Kingdom,GBR,2025-11-05 20:00:00,2025-11-05 20:00:00,0
United Kingdom,GBR,2025-11-05 20:30:00,2025-11-05 20:30:00,0
United Kingdom,GBR,2025-11-05 21:00:00,2025-11-05 21:00:00,0
United Kingdom,GBR,2025-11-05 21:30:00,2025-11-05 21:30:00,0
United Kingdom,GBR,2025-11-05 22:00:00,2025-11-05 22:00:00,0
United Kingdom,GBR,2025-11-05 22:30:00,2025-11-05 22:30:00,0
United Kingdom,GBR,2025-11-05 23:00:00,2025-11-05 23:00:00,0
United Kingdom,GBR,2025-11-05 23:30:00,2025-11-05 23:30:00,0
United Kingdom,GBR,2025-11-06 00:00:00,2025-11-06 00:00:00,0
United Kingdom,GBR,2025-11-06 00:30:00,2025-11-06 00:30:00,0
United Kingdom,GBR,2025-11-06 01:00:00,2025-11-06 01:00:00,0
United Kingdom,GBR,2025-11-06 01:30:00,2025-11-06 01:30:00,0
United Kingdom,GBR,2025-11-06 02:00:00,2025-11-06 02:00:00,0
United Kingdom,GBR,2025-11-06 02:30:00,2025-11-06 02:30:00,0
United Kingdom,GBR,2025-11-06 03:00:00,2025-11-06 03:00:00,0
United Kingdom,GBR,2025-11-06 03:30:00,2025-11-06 03:30:00,0
United Kingdom,GBR,2025-11-06 04:00:00,2025-11-06 04:00:00,0
United Kingdom,GBR,2025-11-06 04:30:00,2025-11-06 04:30:00,0
United Kingdom,GBR,2025-11-06 05:00:00,2025-11-06 05:00:00,0
United Kingdom,GBR,2025-11-06 05:30:00,2025-11-06 05:30:00,0
United Kingdom,GBR,2025-11-06 06:00:00,2025-11-06 06:00:00,0
United Kingdom,GBR,2025-11-06 06:30:00,2025-11-06 06:30:00,0
United Kingdom,GBR,2025-11-06 07:00:00,2025-11-06 07:00:00,0
United Kingdom,GBR,2025-11-06 07:30:00,2025-11-06 07:30:00,0.000015
United Kingdom,GBR,2025-11-06 08:00:00,2025-11-06 08:00:00,0.007774
United Kingdom,GBR,2025-11-06 08:30:00,2025-11-06 08:30:00,0.038245
United Kingdom,GBR,2025-11-06 09:00:00,2025-11-06 09:00:00,0.0963
United Kingdom,GBR,2025-11-06 09:30:00,2025-11-06 09:30:00,0.164965
United Kingdom,GBR,2025-11-06 10:00:00,2025-11-06 10:00:00,0.223003
United Kingdom,GBR,2025-11-06 10:30:00,2025-11-06 10:30:00,0.272704
United Kingdom,GBR,2025-11-06 11:00:00,2025-11-06 11:00:00,0.324762
United Kingdom,GBR,2025-11-06 11:30:00,2025-11-06 11:30:00,0.338037
United Kingdom,GBR,2025-11-06 12:00:00,2025-11-06 12:00:00,0.338133
United Kingdom,GBR,2025-11-06 12:30:00,2025-11-06 12:30:00,0.342597
United Kingdom,GBR,2025-11-06 13:00:00,2025-11-06 13:00:00,0.337395
United Kingdom,GBR,2025-11-06 13:30:00,2025-11-06 13:30:00,0.316418
United Kingdom,GBR,2025-11-06 14:00:00,2025-11-06 14:00:00,0.245135
United Kingdom,GBR,2025-11-06 14:30:00,2025-11-06 14:30:00,0.207301
United Kingdom,GBR,2025-11-06 15:00:00,2025-11-06 15:00:00,0.146759
United Kingdom,GBR,2025-11-06 15:30:00,2025-11-06 15:30:00,0.100091
United Kingdom,GBR,2025-11-06 16:00:00,2025-11-06 16:00:00,0.054641
United Kingdom,GBR,2025-11-06 16:30:00,2025-11-06 16:30:00,0.003804
United Kingdom,GBR,2025-11-06 17:00:00,2025-11-06 17:00:00,0
United Kingdom,GBR,2025-11-06 17:30:00,2025-11-06 17:30:00,0
United Kingdom,GBR,2025-11-06 18:00:00,2025-11-06 18:00:00,0
United Kingdom,GBR,2025-11-06 18:30:00,2025-11-06 18:30:00,0
United Kingdom,GBR,2025-11-06 19:00:00,2025-11-06 19:00:00,0
United Kingdom,GBR,2025-11-06 19:30:00,2025-11-06 19:30:00,0
United Kingdom,GBR,2025-11-06 20:00:00,2025-11-06 20:00:00,0
United Kingdom,GBR,2025-11-06 20:30:00,2025-11-06 20:30:00,0
United Kingdom,GBR,2025-11-06 21:00:00,2025-11-06 21:00:00,0
United Kingdom,GBR,2025-11-06 21:30:00,2025-11-06 21:30:00,0
United Kingdom,GBR,2025-11-06 22:00:00,2025-11-06 22:00:00,0
United Kingdom,GBR,2025-11-06 22:30:00,2025-11-06 22:30:00,0
United Kingdom,GBR,2025-11-06 23:00:00,2025-11-06 23:00:00,0
United Kingdom,GBR,2025-11-06 23:30:00,2025-11-06 23:30:00,0
United Kingdom,GBR,2025-11-07 00:00:00,2025-11-07 00:00:00,0
United Kingdom,GBR,2025-11-07 00:30:00,2025-11-07 00:30:00,0
United Kingdom,GBR,2025-11-07 01:00:00,2025-11-07 01:00:00,0
United Kingdom,GBR,2025-11-07 01:30:00,2025-11-07 01:30:00,0
United Kingdom,GBR,2025-11-07 02:00:00,2025-11-07 02:00:00,0
United Kingdom,GBR,2025-11-07 02:30:00,2025-11-07 02:30:00,0
United Kingdom,GBR,2025-11-07 03:00:00,2025-11-07 03:00:00,0
United Kingdom,GBR,2025-11-07 03:30:00,2025-11-07 03:30:00,0
United Kingdom,GBR,2025-11-07 04:00:00,2025-11-07 04:00:00,0
United Kingdom,GBR,2025-11-07 04:30:00,2025-11-07 04:30:00,0
United Kingdom,GBR,2025-11-07 05:00:00,2025-11-07 05:00:00,0
United Kingdom,GBR,2025-11-07 05:30:00,2025-11-07 05:30:00,0
United Kingdom,GBR,2025-11-07 06:00:00,2025-11-07 06:00:00,0
United Kingdom,GBR,2025-11-07 06:30:00,2025-11-07 06:30:00,0
United Kingdom,GBR,2025-11-07 07:00:00,2025-11-07 07:00:00,0
United Kingdom,GBR,2025-11-07 07:30:00,2025-11-07 07:30:00,0
United Kingdom,GBR,2025-11-07 08:00:00,2025-11-07 08:00:00,0.017526
United Kingdom,GBR,2025-11-07 08:30:00,2025-11-07 08:30:00,0.064247
United Kingdom,GBR,2025-11-07 09:00:00,2025-11-07 09:00:00,0.117248
United Kingdom,GBR,2025-11-07 09:30:00,2025-11-07 09:30:00,0.168529
United Kingdom,GBR,2025-11-07 10:00:00,2025-11-07 10:00:00,0.221133
United Kingdom,GBR,2025-11-07 10:30:00,2025-11-07 10:30:00,0.258368
United Kingdom,GBR,2025-11-07 11:00:00,2025-11-07 11:00:00,0.293671
United Kingdom,GBR,2025-11-07 11:30:00,2025-11-07 11:30:00,0.287878
United Kingdom,GBR,2025-11-07 12:00:00,2025-11-07 12:00:00,0.284701
United Kingdom,GBR,2025-11-07 12:30:00,2025-11-07 12:30:00,0.286163
United Kingdom,GBR,2025-11-07 13:00:00,2025-11-07 13:00:00,0.271077
United Kingdom,GBR,2025-11-07 13:30:00,2025-11-07 13:30:00,0.25089
United Kingdom,GBR,2025-11-07 14:00:00,2025-11-07 14:00:00,0.215997
United Kingdom,GBR,2025-11-07 14:30:00,2025-11-07 14:30:00,0.147081
United Kingdom,GBR,2025-11-07 15:00:00,2025-11-07 15:00:00,0.105496
United Kingdom,GBR,2025-11-07 15:30:00,2025-11-07 15:30:00,0.059849
United Kingdom,GBR,2025-11-07 16:00:00,2025-11-07 16:00:00,0.022267
United Kingdom,GBR,2025-11-07 16:30:00,2025-11-07 16:30:00,0.001739
United Kingdom,GBR,2025-11-07 17:00:00,2025-11-07 17:00:00,0
United Kingdom,GBR,2025-11-07 17:30:00,2025-11-07 17:30:00,0
United Kingdom,GBR,2025-11-07 18:00:00,2025-11-07 18:00:00,0
United Kingdom,GBR,2025-11-07 18:30:00,2025-11-07 18:30:00,0
United Kingdom,GBR,2025-11-07 19:00:00,2025-11-07 19:00:00,0
United Kingdom,GBR,2025-11-07 19:30:00,2025-11-07 19:30:00,0
United Kingdom,GBR,2025-11-07 20:00:00,2025-11-07 20:00:00,0
United Kingdom,GBR,2025-11-07 20:30:00,2025-11-07 20:30:00,0
United Kingdom,GBR,2025-11-07 21:00:00,2025-11-07 21:00:00,0
United Kingdom,GBR,2025-11-07 21:30:00,2025-11-07 21:30:00,0
United Kingdom,GBR,2025-11-07 22:00:00,2025-11-07 22:00:00,0
United Kingdom,GBR,2025-11-07 22:30:00,2025-11-07 22:30:00,0
United Kingdom,GBR,2025-11-07 23:00:00,2025-11-07 23:00:00,0
United Kingdom,GBR,2025-11-07 23:30:00,2025-11-07 23:30:00,0
United Kingdom,GBR,2025-11-08 00:00:00,2025-11-08 00:00:00,0
United Kingdom,GBR,2025-11-08 00:30:00,2025-11-08 00:30:00,0
United Kingdom,GBR,2025-11-08 01:00:00,2025-11-08 01:00:00,0
United Kingdom,GBR,2025-11-08 01:30:00,2025-11-08 01:30:00,0
United Kingdom,GBR,2025-11-08 02:00:00,2025-11-08 02:00:00,0
United Kingdom,GBR,2025-11-08 02:30:00,2025-11-08 02:30:00,0
United Kingdom,GBR,2025-11-08 03:00:00,2025-11-08 03:00:00,0
United Kingdom,GBR,2025-11-08 03:30:00,2025-11-08 03:30:00,0
United Kingdom,GBR,2025-11-08 04:00:00,2025-11-08 04:00:00,0
United Kingdom,GBR,2025-11-08 04:30:00,2025-11-08 04:30:00,0
United Kingdom,GBR,2025-11-08 05:00:00,2025-11-08 05:00:00,0
United Kingdom,GBR,2025-11-08 05:30:00,2025-11-08 05:30:00,0
United Kingdom,GBR,2025-11-08 06:00:00,2025-11-08 06:00:00,0
United Kingdom,GBR,2025-11-08 06:30:00,2025-11-08 06:30:00,0
United Kingdom,GBR,2025-11-08 07:00:00,2025-11-08 07:00:00,0
United Kingdom,GBR,2025-11-08 07:30:00,2025-11-08 07:30:00,0.000077
United Kingdom,GBR,2025-11-08 08:00:00,2025-11-08 08:00:00,0.018361
United Kingdom,GBR,2025-11-08 08:30:00,2025-11-08 08:30:00,0.096239
United Kingdom,GBR,2025-11-08 09:00:00,2025-11-08 09:00:00,0.216669
United Kingdom,GBR,2025-11-08 09:30:00,2025-11-08 09:30:00,0.366068
United Kingdom,GBR,2025-11-08 10:00:00,2025-11-08 10:00:00,0.505988
United Kingdom,GBR,2025-11-08 10:30:00,2025-11-08 10:30:00,0.586215
United Kingdom,GBR,2025-11-08 11:00:00,2025-11-08 11:00:00,0.616621
United Kingdom,GBR,2025-11-08 11:30:00,2025-11-08 11:30:00,0.656386
United Kingdom,GBR,2025-11-08 12:00:00,2025-11-08 12:00:00,0.694824
United Kingdom,GBR,2025-11-08 12:30:00,2025-11-08 12:30:00,0.599923
United Kingdom,GBR,2025-11-08 13:00:00,2025-11-08 13:00:00,0.590305
United Kingdom,GBR,2025-11-08 13:30:00,2025-11-08 13:30:00,0.582477
United Kingdom,GBR,2025-11-08 14:00:00,2025-11-08 14:00:00,0.53324
United Kingdom,GBR,2025-11-08 14:30:00,2025-11-08 14:30:00,0.466069
United Kingdom,GBR,2025-11-08 15:00:00,2025-11-08 15:00:00,0.321745
United Kingdom,GBR,2025-11-08 15:30:00,2025-11-08 15:30:00,0.170412
United Kingdom,GBR,2025-11-08 16:00:00,2025-11-08 16:00:00,0.059226
United Kingdom,GBR,2025-11-08 16:30:00,2025-11-08 16:30:00,0.001957
United Kingdom,GBR,2025-11-08 17:00:00,2025-11-08 17:00:00,0
United Kingdom,GBR,2025-11-08 17:30:00,2025-11-08 17:30:00,0
United Kingdom,GBR,2025-11-08 18:00:00,2025-11-08 18:00:00,0
United Kingdom,GBR,2025-11-08 18:30:00,2025-11-08 18:30:00,0
United Kingdom,GBR,2025-11-08 19:00:00,2025-11-08 19:00:00,0
United Kingdom,GBR,2025-11-08 19:30:00,2025-11-08 19:30:00,0
United Kingdom,GBR,2025-11-08 20:00:00,2025-11-08 20:00:00,0
United Kingdom,GBR,2025-11-08 20:30:00,2025-11-08 20:30:00,0
United Kingdom,GBR,2025-11-08 21:00:00,2025-11-08 21:00:00,0
United Kingdom,GBR,2025-11-08 21:30:00,2025-11-08 21:30:00,0
United Kingdom,GBR,2025-11-08 22:00:00,2025-11-08 22:00:00,0
United Kingdom,GBR,2025-11-08 22:30:00,2025-11-08 22:30:00,0
United Kingdom,GBR,2025-11-08 23:00:00,2025-11-08 23:00:00,0
